Filtered Traffic Details:
========================================
Time: 2024-12-13 03:47:45.945979, Protocol: TCP, Length: 54, Source: 150.171.73.254, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.489437, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.491346, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.492861, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.494328, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.495627, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.495827, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.500800, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.503590, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.504073, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.507743, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.511142, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.511739, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.512674, Protocol: TCP, Length: 89, Source: 192.168.50.190, Destination: 52.111.227.12
Time: 2024-12-13 03:48:03.513857, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.514291, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.516920, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.518836, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.519747, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.520720, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.521363, Protocol: TCP, Length: 58, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.522485, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.524710, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.527024, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.527935, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.529862, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.530098, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.531641, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.532773, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.533602, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.535169, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.536637, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.538055, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.539013, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.539614, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.541449, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.542888, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.544889, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.546966, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.547174, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.548380, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.549626, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.550079, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.551491, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.552937, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.554504, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.555956, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.559197, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.563524, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.565978, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.567515, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.569679, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.569756, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.572040, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.574124, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.576241, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.578452, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.580871, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.583087, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.586001, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.588214, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.589147, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.592264, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.594904, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.597997, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.600349, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.603202, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.606131, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.606441, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.607290, Protocol: TCP, Length: 54, Source: 52.111.227.12, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.608032, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.608273, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.610204, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.612939, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.615040, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.615280, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.616910, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.617408, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.618478, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.620756, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.622835, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.624356, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.626448, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.627955, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.628802, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.629863, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.631562, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.631797, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.633454, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.635528, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.635574, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.637186, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.638655, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.640310, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.641767, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.643308, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.644664, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.646187, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.647664, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.650171, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.651935, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.653954, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.654851, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.655468, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.656406, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.657420, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.658837, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.659804, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.660390, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.662307, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.663716, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.664674, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.665240, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.668367, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.669790, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.671940, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.673441, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.674377, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.675049, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.676633, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.678156, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.679606, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.681101, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.682731, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.684280, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.686143, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.687699, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.689755, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.691517, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.692203, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.693750, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.695814, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.697522, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.698480, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.699152, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.700652, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.702149, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.704237, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.705612, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.706895, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.707185, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.709189, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.710669, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.713465, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.715783, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.716316, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.717273, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.718385, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.720384, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.720926, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.723872, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.724332, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.725375, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.726330, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.726879, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.728935, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.730467, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.732666, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.734202, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.735344, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.735892, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.737933, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.739387, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.740573, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.740891, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.742428, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.744446, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.745906, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.747961, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.748040, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
